business_name,review,response,rating,avg_rating,num_of_reviews
T&T Nails Spa,You walk in needing a little pampering. You walk out feeling refreshed and looking good! Excellent service. Good prices.,"We really appreciate your business and wanted to welcome you to t&t Nails Spa! We'll try our best to serve you, and we hope you enjoy your nails.\nWe look forward to your continued business.\n\nYour review will be highly appreciated for t&t Nails Spa.",5,4.2,68
T&T Nails Spa,The people were very nice. My pedicure was amazing. For 35$ I got the deluxe spa treatment and the massages and hot stone treatment was amazing! The place is clean. I can't say enough good things about this place!,We look forward to your continued business.  Your review will be highly appreciated for t&t Nails Spa.,5,4.2,68
T&T Nails Spa,The nail technicians have done a perfect job for me for the past 8 years.  I'm very pleased with the manicure and pedicure service.,None,5,4.2,68
T&T Nails Spa,They are so polite and have consideration for their customers. They greet you when you come in and thank you feel comfortable. If you don't want your nails stick and you want to be able to scratch or use your nails at all go to TNT they don't make the nails thick and make them thin enough so you can feel things with them.,"We really appreciate your business and wanted to welcome you to t&t Nails Spa! We'll try our best to serve you, and we hope you enjoy your nails.\nWe look forward to your continued business.\nYour review will be highly appreciated for t&t Nails Spa.",5,4.2,68
T&T Nails Spa,The best spa pedi's hands down. Love the hot stone massage.,We look forward to your continued business.\nYour review will be highly appreciated for t&t Nails Spa.,5,4.2,68
T&T Nails Spa,My favorite place to get a pedicure!  They do a great job in a relaxing atmosphere.  Hot rock massage is the best!,"We really appreciate your business and wanted to welcome you to t&t Nails Spa! We'll try our best to serve you, and we hope you enjoy your nails.\nWe look forward to your continued business.\nYour review will be highly appreciated for t&t Nails Spa.",5,4.2,68
T&T Nails Spa,"We really appreciate your business and wanted to welcome you to t&t Nails Spa! We'll try our best to serve you, and we hope you enjoy your nails.\nWe look forward to your continued business.",None,5,4.2,68
T&T Nails Spa,"Always great service., manicure or pedicure,   they are very popular and sometimes so packed.  But they try there best to take care of what you need. I always.schedule an appointment but they do take walk ins","We really appreciate your business and wanted to welcome you to t&t Nails Spa! We'll try our best to serve you, and we hope you enjoy your nails.\nWe look forward to your continued business.\nYour review will be highly appreciated for t&t Nails Spa.",5,4.2,68
T&T Nails Spa,I love this salon! The best ever! Thank you! Always a great job!,"We really appreciate your business and wanted to welcome you to t&t Nails Spa! We'll try our best to serve you, and we hope you enjoy your nails.\nWe look forward to your continued business.\nYour review will be highly appreciated for t&t Nails Spa.",5,4.2,68
T&T Nails Spa,Pretty decent nail salon. Talented artists with nail designs,Your review will be highly appreciated for t&t Nails Spa.,4,4.2,68
T&T Nails Spa,I drive 45 min to get my pedis done here bc they are so amazing.,Thank you for your review.,5,4.2,68
T&T Nails Spa,Excellent work today thanks,We look forward to your continued business.\nYour review will be highly appreciated for t&t Nails Spa,5,4.2,68
T&T Nails Spa,None,None,5,4.2,68
T&T Nails Spa,None,Thanks for your review.,4,4.2,68
T&T Nails Spa,None,"We really appreciate your business and wanted to welcome you to t&t Nails Spa! We'll try our best to serve you, and we hope you enjoy your nails.\nWe look forward to your continued business.\n\nYour review will be highly appreciated for t&t Nails Spa.",4,4.2,68
T&T Nails Spa,None,None,5,4.2,68
T&T Nails Spa,None,Thanks for your review.,5,4.2,68
T&T Nails Spa,None,Your review will be highly appreciated for t&t Nails Spa.,5,4.2,68
N.A. Manosh Corporation,Clean. Covid aware. Friendly and kind staff!,None,5,4.6,18
N.A. Manosh Corporation,The folks at Manosh go above and beyond. Wonderful people.,None,5,4.6,18
N.A. Manosh Corporation,We were treated very well by a great group of knowledgeable people. They couldn't have done enough to make our lives easier.,None,5,4.6,18
N.A. Manosh Corporation,I would not go anywhere else. Perhaps it's because there was a time I worked there for several years or perhaps it's just because a few of them I call friend. This is a company that has what you need when you need it if you don't have water they're the ones to call.,None,5,4.6,18
N.A. Manosh Corporation,Don is super helpful and receptive.,None,5,4.6,18
N.A. Manosh Corporation,Its a  legendary company!,None,5,4.6,18
N.A. Manosh Corporation,Great food,None,5,4.6,18
N.A. Manosh Corporation,Great,None,5,4.6,18
N.A. Manosh Corporation,None,None,3,4.6,18
N.A. Manosh Corporation,None,None,5,4.6,18
N.A. Manosh Corporation,None,None,5,4.6,18
Rutland Veterinary Clinic At,"They were wonderful, when we took my mom's 14 yr old border collie who was fatally ill, and they were so compassionate. Janet, and her staff are exceptional.",None,5,4.5,57
Rutland Veterinary Clinic At,I must say that this veterinary clinic is a very nice place to bring your furry little friend!! 😊\n\nThank You...... ❤,None,5,4.5,57
Rutland Veterinary Clinic At,Best Veterinarian Clinic ❤,None,5,4.5,57
Rutland Veterinary Clinic At,"Love Janet, Joanie, and all the rest. They are amazing ... I trust them with my fur-babies, always!",None,5,4.5,57
Rutland Veterinary Clinic At,"Great vets and staff, always go the extra mile for the animals in their care.",None,5,4.5,57
Rutland Veterinary Clinic At,They understand my animals are my babies and they treat me ANF them with love. They also know and understand CBR'S which is very helpful. Thank you to all of you for the great work,None,5,4.5,57
Rutland Veterinary Clinic At,Friendly service. Decent prices,None,4,4.5,57
Rutland Veterinary Clinic At,ALWAYS professional but friends he and they care as much for the other as they do the pets. These people are THE BEST!,None,5,4.5,57
Rutland Veterinary Clinic At,Staff are always very helpful and friendly.,None,5,4.5,57
Rutland Veterinary Clinic At,Never been there.,None,1,4.5,57
Rutland Veterinary Clinic At,Excellent staff!,None,4,4.5,57
Rutland Veterinary Clinic At,the staff is fantastic!,None,5,4.5,57
Rutland Veterinary Clinic At,I take my dogs there.,None,5,4.5,57
Rutland Veterinary Clinic At,None,None,3,4.5,57
Rutland Veterinary Clinic At,None,None,5,4.5,57
Rutland Veterinary Clinic At,None,None,5,4.5,57
Rutland Veterinary Clinic At,None,None,5,4.5,57
Rutland Veterinary Clinic At,None,None,5,4.5,57
Rutland Veterinary Clinic At,None,None,4,4.5,57
Rutland Veterinary Clinic At,None,None,5,4.5,57
Rutland Veterinary Clinic At,None,None,4,4.5,57
Rutland Veterinary Clinic At,None,None,2,4.5,57
Rutland Veterinary Clinic At,None,None,3,4.5,57
Rutland Veterinary Clinic At,None,None,5,4.5,57
Rutland Veterinary Clinic At,None,None,5,4.5,57
Rutland Veterinary Clinic At,None,None,5,4.5,57
Carpenter Field,The family and I always have a good time until we have to leave. Well kept!!!,None,5,4.8,17
Carpenter Field,Terrible road in. No warning signs. Field is fine and facilities are convienent.,None,3,4.8,17
Carpenter Field,Had an awesome evening star gazing with my love very nice spot for it,None,5,4.8,17
Carpenter Field,"Great family gathering place, for large and small groups to",None,5,4.8,17
Carpenter Field,"Clean area,  my kids practice Spring lacrosse a couple times a week.  Plenty of parking",None,5,4.8,17
Carpenter Field,"Big park, it has baseball fields  and horse shos9 pits,?)",None,5,4.8,17
Carpenter Field,Great fields for many different sports,None,5,4.8,17
Carpenter Field,Nice field,None,5,4.8,17
Carpenter Field,None,None,5,4.8,17
Carpenter Field,None,None,4,4.8,17
Carpenter Field,None,None,4,4.8,17
Carpenter Field,None,None,5,4.8,17
Carpenter Field,None,None,5,4.8,17
Carpenter Field,None,None,5,4.8,17
Rockingham Recreation Department,"Great little park, perfect spot for the kids to play ball",None,5,4.8,28
Rockingham Recreation Department,Great walk in pool well kept! Only problem teenage children on playground talking inappropriately in presence of much younger children! My suggestion always be with your children to avoid them picking up bad behaviors and habits! ! !,None,3,4.8,28
Rockingham Recreation Department,"The pool is well kept and the people can be friendly. There are however things that should change the would make things a bit easier for new people that cpme to the pool. More sogns about shoes being worn inside, no food and drink should be posted more than just one of two spots and the times for swimming should also be posted on a bigger sign other than in tiny print on the main desk area. Other than this the place is one of the better town pools in the area with decent prices for both in town and out of town friends.",None,5,4.8,28
Rockingham Recreation Department,Very nice summer camp. Great place for kids to swim. Nice playground and  basketball courts!,None,5,4.8,28
Rockingham Recreation Department,I love the fact we have a ski toe in town,None,5,4.8,28
Rockingham Recreation Department,None,None,3,4.8,28
Rockingham Recreation Department,None,None,4,4.8,28
Rockingham Recreation Department,None,None,5,4.8,28
Rockingham Recreation Department,None,None,5,4.8,28
Rockingham Recreation Department,None,None,5,4.8,28
Rockingham Recreation Department,None,None,5,4.8,28
Rockingham Recreation Department,None,None,5,4.8,28
Rockingham Recreation Department,None,None,4,4.8,28
Rockingham Recreation Department,None,None,5,4.8,28
Gills Point S Tire & Auto - Morrisville,"I brought my 2004 Accord here to swap my Summers to snows, complete some brake work, state inspection, and align the vehicle (they give you a receipt of how much your vehicle was unaligned by) I'm very happy with the work that was done and the price. Dakota at the front desk was extra helpful in advising me on what I should do to tune up my vehicle, get back to me with a price, and book an appointment. Thanks!","Thank you for taking the time to share your experience and leaving a five-star review! We truly appreciate your business and are grateful for the trust you have placed in Vianor/Gills Point S for allowing us to prepare your Honda Accord for the winter months ahead.\nSincerely, Vianor Tire Centers/Gills Point S Tire & Auto Service.",5,4.4,47
Gills Point S Tire & Auto - Morrisville,Great service and super helpful.,"Hi Cody, thank you for your business! We appreciate the review!\nSincerely,\nVianor Tire Centers/Gills Point S Tire & Auto Service",4,4.4,47
Gills Point S Tire & Auto - Morrisville,Love this place,"Thank you Carol! We appreciate your business! Thank you for the 5-star review! We look forward to seeing again on your next visit.\nSincerely,\nVianor Tire Centers/Gills Point S Tire & Auto Service",5,4.4,47
Gills Point S Tire & Auto - Morrisville,"Good service, goid value.",None,5,4.4,47
Gills Point S Tire & Auto - Morrisville,Good service technicians. Less expensive than a dealership but not the lowest price.,None,4,4.4,47
Gills Point S Tire & Auto - Morrisville,I had to leave my car there overnight because it broke down near the store. I left my key in the drop with a note.\n\nThe next morning at 9 o'clock they already knew what was wrong and called me to make sure I wanted the part ordered. The part came in the day after that and my vehicle was ready by 1pm.\n\nIt has been a couple weeks and it still works great. This was professional and quick service.,None,5,4.4,47
Gills Point S Tire & Auto - Morrisville,"The staff at Vianors is always helpful, friendly and efficient.  Would highly recommend taking your vehicle there.",None,5,4.4,47
Gills Point S Tire & Auto - Morrisville,Terrible service. Misquoted me several times and suggested work that did not need to be done. Charged me for studded tires when they didn't put them on nor did I ask for studded tires.,None,1,4.4,47
Gills Point S Tire & Auto - Morrisville,Great tires and good service,None,5,4.4,47
Gills Point S Tire & Auto - Morrisville,Always have good service.,None,5,4.4,47
Gills Point S Tire & Auto - Morrisville,Freindly people,None,5,4.4,47
Gills Point S Tire & Auto - Morrisville,Fast capable service.,None,5,4.4,47
Gills Point S Tire & Auto - Morrisville,Quick service!,None,5,4.4,47
Gills Point S Tire & Auto - Morrisville,Always great service,None,5,4.4,47
Gills Point S Tire & Auto - Morrisville,They have tires,None,2,4.4,47
Gills Point S Tire & Auto - Morrisville,None,None,4,4.4,47
Gills Point S Tire & Auto - Morrisville,None,None,3,4.4,47
Gills Point S Tire & Auto - Morrisville,None,None,4,4.4,47
Gills Point S Tire & Auto - Morrisville,None,None,5,4.4,47
Gills Point S Tire & Auto - Morrisville,None,None,5,4.4,47
Gills Point S Tire & Auto - Morrisville,None,"Hi Jody,\nThank you for the five-star rating!\nSincerely,\nVianor Tire Center",5,4.4,47
Gills Point S Tire & Auto - Morrisville,None,None,5,4.4,47
Gills Point S Tire & Auto - Morrisville,None,"Hi Randy, thank you for the 5-star review!\nSincerely,\nVianor Tire Centers/Gills Point S Tire & Auto Service",5,4.4,47
Gills Point S Tire & Auto - Morrisville,None,None,5,4.4,47
Gills Point S Tire & Auto - Morrisville,None,None,4,4.4,47
Gills Point S Tire & Auto - Morrisville,None,"Hi Sheri,\nThank you for the five-star rating!\nSincerely,\nVianor Tire Center",5,4.4,47
Gills Point S Tire & Auto - Morrisville,None,None,4,4.4,47
Legion Field,"Tuesday Night Live  (TNL) is a perfect venue.  Not over crowded,  great array of food.  No matter where you sit or lay, you will hear great sound",None,5,4.6,13
Legion Field,Tuesday night live is an awesome event that brings a great group of people to this beautiful area,None,5,4.6,13
Legion Field,Great family events,None,5,4.6,13
Legion Field,Love TNL!,None,5,4.6,13
Legion Field,Tuesday night live is awesome!!!,None,5,4.6,13
Legion Field,None,None,5,4.6,13
Legion Field,None,None,5,4.6,13
Legion Field,None,None,5,4.6,13
Legion Field,None,None,5,4.6,13
Legion Field,None,None,4,4.6,13
Vintage Steele,"These guys are the best. Incredibly friendly and knowledgeable all around good guys. They were always happy to help me with my '72 Suzuki and when they charged it was always super affordable. The bikes they build are drool worthy. I've seen them many time help someone who's broken down, go as far as to pick up the bike where it was stranded and get it running purely for the love of the ride. You can't go wrong, if they think your better suited going somewhere else, they'll tell you.","YO! Eli, THANKS!",5,4.8,68
Vintage Steele,"I bought my second bike from Vintage Steele and got a fun ride, helpful and knowledgeable bike mechanics, and great friends in Josh and Chris! I have and will continue to recommend folks to Vintage Steele, especially lady riders. Josh and Chris are welcoming and not condescending to women who are new or experienced bike owners.",We can be fun sponges but we love you and all our understanding customers.,5,4.8,68
Vintage Steele,My bike was quickly and expertly repaired here for a great price by genuinely friendly and welcoming staff.  Their customization work being done on other projects in the garage was jawdroppingly inspiring.  Do yourself a favor and visit Vintage Steele for any bike needs.,Thanks Shannon! It is good to meet you and keep us posted on any needs in the future. See you around town.,5,4.8,68
Vintage Steele,"Best motorcycle shop in New England. The Vintage Steele crew do some amazing builds, and have a keen eye for detail. They're also incredibly genuine and honest people.",Thanks Nathanael!,5,4.8,68
Vintage Steele,"Awesome service by quality people that legitimately care about you, your bike, your safety, and the community. If your bike needs a little love, even if it's just an inspection or oil change, go here. Do it.","Thanks for the kind words Colby! When are you passing your bike down to your son and buying a new motorcycle? Cause we have just the one, haha.",5,4.8,68
Vintage Steele,"The team at Vintage Steele have a collective talent for telling stories with motorcycle builds, and are great ambassadors for their community. They clearly love helping people to love bikes, and are a true source of pride for our town.",This may be the nicest thing anyone has ever said about us. Thanks for the words Tim!,5,4.8,68
Vintage Steele,"Awesome place, amazing service!",None,5,4.8,68
Vintage Steele,The amazingly popular motorcycle shop that's become way more than a motorcycle shop in this town. Josh and his crew are a great example of a local business thriving in a niche.,None,5,4.8,68
Vintage Steele,"Outstanding in every way!!!  Very clean, very complete motorcycle shop.",Thanks Gene! We hope to see you and your bike soon.,5,4.8,68
Vintage Steele,SKILLS!!!! this great group of people at Vintage Steele will make those dreams of yours come true! 🤘,Thanks Chris! You are the best.,5,4.8,68
Vintage Steele,Very good place to find that part .,"Hey Shawn, Thanks for the review! I am wondering why only 4 star and not 5? We are always striving to be the best and I would love to learn how I can get you to leave a 5 star rating? Thanks a ton for your time.",4,4.8,68
Vintage Steele,None,None,5,4.8,68
Vintage Steele,None,None,5,4.8,68
Vintage Steele,None,None,5,4.8,68
Vintage Steele,None,None,5,4.8,68
Vintage Steele,None,Thanks yo!,5,4.8,68
Vintage Steele,None,None,5,4.8,68
Clubhouse Restaurant,The chicken fajitas were generous and not salted with extreme seasoning which I really appreciated. Service is always friendly and helpful!,None,5,4.5,27
Clubhouse Restaurant,At the Richford Vermont Golf Course Country Club.  Excellent lunch. Burger was the way I liked it cooked.  The view from the clubhouse alone is worth the trip m,None,5,4.5,27
Clubhouse Restaurant,Food is excellent great place to go staff is friendly,None,5,4.5,27
Clubhouse Restaurant,Great Food Reasonable Prices,None,5,4.5,27
Clubhouse Restaurant,"Was ok. Food was just food. You like to watch golf, great view",None,4,4.5,27
Clubhouse Restaurant,The new menu is not as creative as the old and far too much salt was used in the gravy.,None,3,4.5,27
Clubhouse Restaurant,Great food at a reasonable price.,None,5,4.5,27
Clubhouse Restaurant,None,None,5,4.5,27
Clubhouse Restaurant,None,None,5,4.5,27
Clubhouse Restaurant,None,None,5,4.5,27
Clubhouse Restaurant,None,None,4,4.5,27
Clubhouse Restaurant,None,None,3,4.5,27
Clubhouse Restaurant,None,None,5,4.5,27
Clubhouse Restaurant,None,None,5,4.5,27
Shearer Acura,Doug was Great to work with and the staff here is top notch!! Thank you,"Hi Jason,\nThank you for the 5 star review. We appreciate your business here at Shearer Acura and are glad to hear that you enjoyed working with Doug!",5,4.8,218
Shearer Acura,"My wife and I had a most pleasant car buying experience at Shearer Acura yesterday. Our sales advisor, Doug, was extremely knowledgeable, professional, and offered practical advice in our purchase of a 2020 MDX. He demonstrated sincerity in his desire to provide us with the exact car we wanted and the sales team ensured that we were able to drive the vehicle home the same day!\n\nPainless car buying, this is the dealership that delivers! Thank you!!","Hi Remi, Thank you for such a nice 5 star review! We appreciate your business and are glad to hear that you had such a great experience working with Doug. Enjoy your new MDX!",5,4.8,218
Shearer Acura,"Wow! I'm very impressed with Shearer Acura. Just bought a car from them. Throughout the whole transaction Dante, my salesman, was helpful and courteous. He answered every question I had and helped move the process along swiftly. He made the buying process easy without being pushy, which was refreshing. Mark, the sales manager was also great to deal with. They put together a deal for me that was perfect. Another breath of fresh air was the finance manager, Kevin. He did a wonderful job explaining everything to me in a clear and concise way and was not pushy at all. I'd definitely recommend Shearer Acura to a friend.","Hello Tanner, Thank you for the review. We are glad to hear that you had such a good experience with us. Enjoy your new BMW!",5,4.8,218
Shearer Acura,Second RDX with Shearer Acura and they were awesome again. The RDX is so comfortable and great in the winter. I generally hate shopping for a new vehicle but Doug answered all my questions and was really helpful. The whole team is no pressure which is refreshing. Would highly recommend an Acura and Doug!,"Hello Kylie, Thank you for such a great review! We are glad to hear you had such a great experience working with Doug, and we greatly appreciation your business. Enjoy your new RDX!",5,4.8,218
Shearer Acura,Great service.  We bought our Acura there used and the service has been top of the line.  They have great waiting room and for longer term work offer a loaner.,"Thanks for the great feedback, Cathy! We're happy to make your experience a great one. Make sure to stop in for another cup of coffee!",5,4.8,218
Shearer Acura,"Loving the new look of Acura, took a test drive with Dante he was great!!!!","Hello Ricky, Thank you for the 5 stars! We are glad to hear you enjoyed your test drive with Dante, we are very happy to have him on our team.",5,4.8,218
Shearer Acura,"Rachael was really helpful in the process of buying our Acura TLX. Not only was she very friendly, personable and quick, but she was very accommodating towards my busy schedule.",Hello Matthew! Thanks for rating us! We're so glad that Rachael was able to help you find the perfect TLX! Enjoy your new Acura!,5,4.8,218
Shearer Acura,"One of the service guys definitely tried to upsell, but everything else is good",None,3,4.8,218
Shearer Acura,I needed a state inspection and they got me right in. They even filled up my washer fluid.,"Hi, Amy! Thanks for the great review! We're glad we were able to speedily get you back on the road, and we look forward to working with you again in the future!",5,4.8,218
Shearer Acura,This is the best dealership in Burlington!,None,5,4.8,218
Shearer Acura,These people know what they are,Hello Jim! Thanks for rating us!,5,4.8,218
Shearer Acura,Policies to be changed.,Thank you for the 5 stars! We appreciate your business and look forward to you visiting us again in the future,5,4.8,218
Shearer Acura,(Translated by Google) Good\n\n(Original)\nBuena,"Hi Teddy, Thank you for the 5 stars. We are glad to hear that you had a great experience with us and look forward to working with you again!",5,4.8,218
Shearer Acura,None,None,5,4.8,218
Shearer Acura,None,None,5,4.8,218
Shearer Acura,None,None,5,4.8,218
Shearer Acura,None,None,4,4.8,218
Shearer Acura,None,Thank you for the 4 stars. We look forward to earning that 5th star with you in the future,4,4.8,218
Shearer Acura,None,None,5,4.8,218
Shearer Acura,None,"Thank you for the review, we hope to work with you again in the future to earn that 5th star!",4,4.8,218
Ayer Auto Body,Ayer has done an awesome job repairing a truck of mine from a hit and run. Also a car from an accident. They work seamlessly together with insurance. No troubles. I can highly recommend Tracy in the office. Very professional to deal with. Very good communicating with me and keeping me abreast with what was happening when. I took a rental car when needed and was able to just drop it off right there.,"Hi, Melanie.  Thank you for taking the time to leave us this great review.  It was our pleasure to get your cars back on the road and we are here to assist with any of your future automotive needs.  Feel free to stop by and say hello anytime!",5,4.5,24
Ayer Auto Body,Very friendly and professional. My car was only there for two days. Estimated to be up to a week due to parts needing to be ordered. The price was also very good for what I needed done to my car. I will definitely return in the future.,"Hi, Shaylene.  It was our pleasure and we are glad to have been able to help get your car back on the road quickly.",5,4.5,24
Ayer Auto Body,We got lucky with very good car from Ayer Autobody it gets taking care of there it's sound and works great we love our car thank you.,"Hi, Roxy.  Thanks for the positive review of our business.  We are glad to have been able to help!",4,4.5,24
Ayer Auto Body,Great place. Took their time 2 answer all my questipns. Help with all the details of my repair.,"Hi, Bob.  It was our pleasure!  Thanks for leaving the 5 star review.",5,4.5,24
Ayer Auto Body,"Great staff, helpful and flexible. Got my 4runner looking great after a few people hit me with their doors.","Good morning, Zachary.  It was a pleasure to be able to help you with the 4Runner.  Hope it's still serving you well.",5,4.5,24
Ayer Auto Body,Really good people and decent selection,Good morning.  We appreciate your business and taking the time to leave us a 5 star review,5,4.5,24
Ayer Auto Body,"Fantastic staff, great customer service","Thanks for the great review, Jeannine.  It is very much appreciated.",5,4.5,24
Ayer Auto Body,None,"Good morning, Ali.  Thanks for taking the time to leave a 5 star review!  We appreciate your business",5,4.5,24
Ayer Auto Body,None,"Good morning, Rusty.  Thanks for taking the time to leave a 5 star review!  Please let us know if we can ever be of assistance again.",5,4.5,24
Ayer Auto Body,None,"Hi, Noah.  Thanks for taking the time to leave the 5 star review!",5,4.5,24
Ayer Auto Body,None,"Hi, Jeannine.  Thanks for the 5 star review!",5,4.5,24
Ayer Auto Body,None,We endeavor to exceed expectations at all times.  It is unclear if this is an actual customer of Ayer Auto Body and/or what the customer satisfaction issue or concern may be.,3,4.5,24
Weston Market,"We are so glad to have found this place! This is the first time we've gotten Indian food takeout from The Weston Market, and it was delicious. We had Eggplant and Potato and Chicken Masala....both very well spiced and delicious. We'll definitely be back for more.",None,5,4.9,22
Weston Market,Wonderful Indian Food there and also find their booth at Farmer's Market in Londonderry Saturdays 9-1.  Lovely people own this place and they are so kind and friendly !,None,5,4.9,22
Weston Market,Such a friendly and welcoming store with some of the best Indian food I've ever had. We fought over the last of the butter chicken! :),Thank you Brendan 🙏,5,4.9,22
Weston Market,Nice little store with deli sandwiches were good,None,3,4.9,22
Weston Market,Nice place to get a snack for the road.,None,4,4.9,22
Weston Market,Great take out food!,None,5,4.9,22
Weston Market,"I like this place. The deli is nice and has diverse options, there's always cheap snacks and a variety of drinks. All in all it's just one of those small town gas stations and I think that it pulls that off pretty darn well.",Thanks Thatcher 🙏,5,4.9,22
Weston Market,"Indian food was so good. We tried vegetable and chicken biryani, chana masala, paneer butter masala and chicken masala - all were delicious!! Rice, naan and raita were included, which was nice. We had medium spicy which was just right - a little sweat inducing, in the best way! Nice selection of snacks and groceries also.",Thanks Josephine 🙏,5,4.9,22
Weston Market,None,Thanks Brendon ! I really appreciate this .\nMike,5,4.9,22
Weston Market,None,Thanks Mandy !\nMike,5,4.9,22
Weston Market,None,None,5,4.9,22
Broadacres Bingo Center,Love this place me and my daughter  go every Friday,None,5,4.4,65
Broadacres Bingo Center,Haven't been for a long time everyone was helpful and very nice.!,None,4,4.4,65
Broadacres Bingo Center,Was fun.  Lots of people.   I'm not a bingo kinda woman.  But if you like bingo check it out.  Food and drinks,None,4,4.4,65
Broadacres Bingo Center,This bingo hall is very big its got restrooms not very big ones. They have great food and it some what expensive to play. I think medium,None,3,4.4,65
Broadacres Bingo Center,Love this place... everyone is so nice,None,5,4.4,65
Broadacres Bingo Center,Love playing bingo here! Get food and lots of fun!,None,5,4.4,65
Broadacres Bingo Center,First time I've been to bingo since my mom past and I hated bingo. This was fun today .,None,5,4.4,65
Broadacres Bingo Center,"Always a blast, clear, concise calling and awesome fries!",None,5,4.4,65
Broadacres Bingo Center,Best bingo place around!!!!,None,5,4.4,65
Broadacres Bingo Center,It was kind of dirty and not very maintained.,None,3,4.4,65
Broadacres Bingo Center,Best Bingo spot in the state,None,5,4.4,65
Broadacres Bingo Center,Awesome!,None,5,4.4,65
Broadacres Bingo Center,Great place to go.,None,4,4.4,65
Broadacres Bingo Center,If u are not a worker or a friend of a worker I can't win there,None,1,4.4,65
Broadacres Bingo Center,Fair and fun,None,4,4.4,65
Broadacres Bingo Center,Perfect.,None,5,4.4,65
Broadacres Bingo Center,None,None,4,4.4,65
Broadacres Bingo Center,None,None,3,4.4,65
Broadacres Bingo Center,None,None,4,4.4,65
Broadacres Bingo Center,None,None,4,4.4,65
Broadacres Bingo Center,None,None,5,4.4,65
Broadacres Bingo Center,None,None,4,4.4,65
Broadacres Bingo Center,None,None,4,4.4,65
Broadacres Bingo Center,None,None,3,4.4,65
Broadacres Bingo Center,None,None,5,4.4,65
Broadacres Bingo Center,None,None,1,4.4,65
Broadacres Bingo Center,None,None,5,4.4,65
Broadacres Bingo Center,None,None,3,4.4,65
Broadacres Bingo Center,None,None,5,4.4,65
Broadacres Bingo Center,None,None,4,4.4,65
Broadacres Bingo Center,None,None,5,4.4,65
Stop & Go Auto Repairs,Got 2 State inspections done most of staff very friendly. No appointment required but you may wait 1/2 hour plus at end of month.,None,4,4.1,28
Stop & Go Auto Repairs,No response.,"Hi Jeanette,\nI apologize that you did not receive a response. I searched through our system and our estimate system but did not find your name. If I can be of any service you can email me at stopandgo1@hotmail.com. Again, I do apologize that you did not receive any response, we are continuously striving towards becoming a better business.\n- Elise Lacroix, Business Manager",1,4.1,28
Stop & Go Auto Repairs,I love this place workers are awesome,None,5,4.1,28
Stop & Go Auto Repairs,"Unbelievably crooked with car sales, ask me to explain!","Hi Paul Waters- We don't like to bad mouth our competition, but you are the high risk registered sex offender selling vehicles across the street for another local Putney Road used car business. Your continued trolling of our social media pages is beginning to worry the women in our office. You not only frightened them the day you came in to our office yelling about a car your former customer traded in to us but you terrified a customer of ours as well.\nThis kind of behavior is very disturbing. Based on your actions, we can understand why your former customer came to us instead of returning to you for another car. Getting this angry about a junk vehicle we disposed of for $100, that was not inspectable, and that you should not have sold in the first place, is something we suggest you seek help in dealing with.",1,4.1,28
Stop & Go Auto Repairs,None,None,4,4.1,28
Stop & Go Auto Repairs,None,None,5,4.1,28
Stop & Go Auto Repairs,None,None,5,4.1,28
Stop & Go Auto Repairs,None,None,5,4.1,28
Stop & Go Auto Repairs,None,None,5,4.1,28
Stop & Go Auto Repairs,None,Hi Dennis- we are always striving to improve. Please let us know what caused your 1-star review so we may better serve you.,1,4.1,28
Mountain Merchant,Good selection of craft 🍺 🍻 Beer‼️,None,5,4.5,48
Mountain Merchant,Your needs and delicious too,None,5,4.5,48
Mountain Merchant,"Good new opening, friendly service and great food. Appetizers are fantastic and pork is better than the duck!",None,5,4.5,48
Mountain Merchant,Easy place to grab some snacks,None,5,4.5,48
Mountain Merchant,Great beer selection!,None,5,4.5,48
Mountain Merchant,None,None,5,4.5,48
Mountain Merchant,None,None,5,4.5,48
Mountain Merchant,None,None,4,4.5,48
Mountain Merchant,None,None,5,4.5,48
Mountain Merchant,None,None,5,4.5,48
Mountain Merchant,None,None,4,4.5,48
Mountain Merchant,None,None,3,4.5,48
Mountain Merchant,None,None,5,4.5,48
Onyx Ink,"Super clean and comfortable studio. Nicole is incredibly talented, friendly, and accommodating! Also had my ear lobes pierced last year, and that was a great experience too.",None,5,4.9,56
Onyx Ink,"Worked with Alisha for my stunning foxglove tattoo. She delivered exactly what I was looking for and better than I could have imagined. She made me feel extremely comfortable about asking for little tweaks to the design before the tattooing started and nestled it in perfectly amongst my existing tattoos. It looks crisp and clean and it’s obvious why there was a wait to get in an appointment! Well work it! The tattoo is exactly what I was looking for and I can’t recommend her enough. I also had a my first piercing done with Haley and she really put me at ease! The whole process was quick, friendly, and professional! I felt incredibly comfortable at Onyx and the piercings are super even and healing great! You couldn’t find a better shop in Burlington for your piercing or tattoo needs! From what I’ve seen, every artist on the staff creates fantastic work so you can’t go wrong!",None,5,4.9,56
Onyx Ink,"Alisha and her team at Onyx are honestly the best out there! Onyx is an extremely well run, exceptionally clean, first class shop. Alisha is such a talented artist - i have had 5 or so appointments with her over the past few years and have always had a really great experience.\n\nIf your looking for a tattoo or piercing, Onyx should be your first choice - their Instagram is a great portfolio! Highly recommended",None,5,4.9,56
